Timestamp,Flow (SLPM),Total (NCM),Temperature (°C)
2025-12-03 09:08:08,7.73,0.548,22.9
2025-12-03 09:08:09,7.55,0.556,22.9
2025-12-03 09:08:10,7.88,0.564,22.9
2025-12-03 09:08:11,8.38,0.572,22.9
2025-12-03 09:08:12,8.41,0.580,22.9
2025-12-03 09:08:13,7.26,0.588,24.3
2025-12-03 09:08:14,7.81,0.595,24.3
2025-12-03 09:08:15,7.71,0.603,24.3
2025-12-03 09:08:16,7.16,0.610,24.3
2025-12-03 09:08:17,8.09,0.618,24.3
2025-12-03 09:08:19,7.17,0.626,23.9
2025-12-03 09:08:20,7.09,0.633,23.9
2025-12-03 09:08:21,7.07,0.640,23.9
2025-12-03 09:08:22,7.42,0.647,23.9
2025-12-03 09:08:23,7.30,0.654,23.9
2025-12-03 09:08:24,6.82,0.661,24.7
2025-12-03 09:08:25,7.55,0.669,24.7
2025-12-03 09:08:26,7.62,0.676,24.7
2025-12-03 09:08:27,6.86,0.683,24.7
2025-12-03 09:08:28,7.04,0.690,24.7
2025-12-03 09:08:29,6.71,0.697,23.6
2025-12-03 09:08:30,7.36,0.704,23.6
2025-12-03 09:08:31,7.31,0.712,23.6
2025-12-03 09:08:32,7.23,0.719,23.6
2025-12-03 09:08:33,6.64,0.726,23.6
2025-12-03 09:08:34,6.67,0.732,24.8
2025-12-03 09:08:35,6.99,0.739,24.8
2025-12-03 09:08:36,6.38,0.746,24.8
2025-12-03 09:08:37,5.98,0.752,24.8
2025-12-03 09:08:39,5.90,0.757,24.8
2025-12-03 09:08:40,5.57,0.763,23.7
2025-12-03 09:08:41,6.44,0.769,23.7
2025-12-03 09:08:42,5.56,0.775,23.7
2025-12-03 09:08:43,5.45,0.780,23.7
2025-12-03 09:08:44,5.96,0.786,23.7
2025-12-03 09:08:45,5.43,0.792,23.7
2025-12-03 09:08:46,5.55,0.797,23.7
2025-12-03 09:08:47,5.21,0.803,23.7
2025-12-03 09:08:48,5.81,0.808,23.7
2025-12-03 09:08:49,4.58,0.813,23.7
2025-12-03 09:08:50,5.55,0.819,23.8
2025-12-03 09:08:51,4.73,0.823,23.8
2025-12-03 09:08:52,4.85,0.828,23.8
2025-12-03 09:08:53,4.86,0.833,23.8
2025-12-03 09:08:54,5.10,0.838,23.8
2025-12-03 09:08:55,4.91,0.843,23.0
2025-12-03 09:08:56,4.48,0.847,23.0
2025-12-03 09:08:57,3.94,0.851,23.0
2025-12-03 09:08:58,4.56,0.856,23.0
2025-12-03 09:09:00,4.25,0.860,23.0
2025-12-03 09:09:01,3.50,0.864,25.1
2025-12-03 09:09:02,3.84,0.868,25.1
2025-12-03 09:09:03,3.61,0.871,25.1
2025-12-03 09:09:04,3.64,0.875,25.1
2025-12-03 09:09:05,4.17,0.879,25.1
2025-12-03 09:09:06,3.10,0.882,25.0
2025-12-03 09:09:07,3.62,0.886,25.0
2025-12-03 09:09:08,3.49,0.889,25.0
2025-12-03 09:09:09,3.39,0.893,25.0
2025-12-03 09:09:10,3.02,0.896,25.0
2025-12-03 09:09:11,3.63,0.899,25.1
2025-12-03 09:09:12,2.89,0.902,25.1
2025-12-03 09:09:13,3.36,0.906,25.1
2025-12-03 09:09:14,2.39,0.908,25.1
2025-12-03 09:09:15,2.35,0.910,25.1
2025-12-03 09:09:16,2.18,0.912,23.3
2025-12-03 09:09:17,3.23,0.916,23.3
2025-12-03 09:09:18,2.16,0.918,23.3
2025-12-03 09:09:19,1.98,0.920,23.3
2025-12-03 09:09:20,2.27,0.922,23.3
2025-12-03 09:09:21,2.08,0.924,25.2
2025-12-03 09:09:23,2.77,0.927,25.2
2025-12-03 09:09:24,2.90,0.930,25.2
2025-12-03 09:09:25,2.66,0.932,25.2
2025-12-03 09:09:26,2.64,0.935,25.2
2025-12-03 09:09:27,1.91,0.937,24.6
2025-12-03 09:09:28,2.24,0.939,24.6
2025-12-03 09:09:29,1.79,0.941,24.6
2025-12-03 09:09:30,2.30,0.943,24.6
2025-12-03 09:09:31,2.66,0.946,24.6
2025-12-03 09:09:32,1.59,0.948,24.7
2025-12-03 09:09:33,1.94,0.950,24.7
2025-12-03 09:09:34,2.05,0.952,24.7
2025-12-03 09:09:35,1.60,0.953,24.7
2025-12-03 09:09:36,2.08,0.955,24.7
2025-12-03 09:09:37,2.15,0.957,24.9
2025-12-03 09:09:38,1.54,0.959,24.9
2025-12-03 09:09:39,2.38,0.961,24.9
2025-12-03 09:09:40,2.33,0.964,24.9
2025-12-03 09:09:41,1.82,0.966,24.9
2025-12-03 09:09:42,2.02,0.968,23.5
2025-12-03 09:09:43,2.12,0.970,23.5
2025-12-03 09:09:44,2.47,0.972,23.5
2025-12-03 09:09:45,2.14,0.974,23.5
2025-12-03 09:09:47,2.47,0.977,23.5
2025-12-03 09:09:48,1.80,0.979,23.3
2025-12-03 09:09:49,2.71,0.981,23.3
2025-12-03 09:09:50,1.88,0.983,23.3
2025-12-03 09:09:51,1.77,0.985,23.3
2025-12-03 09:09:52,1.92,0.987,23.3
2025-12-03 09:09:53,2.76,0.990,22.8
2025-12-03 09:09:54,2.57,0.992,22.8
2025-12-03 09:09:55,2.78,0.995,22.8
2025-12-03 09:09:56,2.87,0.998,22.8
2025-12-03 09:09:57,2.96,1.001,22.8
2025-12-03 09:09:58,2.66,1.003,23.5
2025-12-03 09:09:59,2.76,1.006,23.5
2025-12-03 09:10:00,2.55,1.009,23.5
2025-12-03 09:10:01,2.40,1.011,23.5
2025-12-03 09:10:02,2.86,1.014,23.5
2025-12-03 09:10:03,2.91,1.017,24.9
2025-12-03 09:10:04,3.24,1.020,24.9
2025-12-03 09:10:05,3.11,1.023,24.9
2025-12-03 09:10:06,3.46,1.027,24.9
2025-12-03 09:10:07,3.76,1.030,24.9
2025-12-03 09:10:08,3.32,1.034,25.0
2025-12-03 09:10:09,3.81,1.038,25.0
2025-12-03 09:10:11,3.30,1.041,25.0
2025-12-03 09:10:12,4.13,1.045,25.0
2025-12-03 09:10:13,4.30,1.049,25.0
2025-12-03 09:10:14,4.44,1.054,23.2
2025-12-03 09:10:15,4.15,1.058,23.2
2025-12-03 09:10:16,3.58,1.061,23.2
2025-12-03 09:10:17,3.98,1.065,23.2
2025-12-03 09:10:18,4.80,1.070,23.2
2025-12-03 09:10:19,4.83,1.075,24.4
2025-12-03 09:10:20,5.00,1.080,24.4
2025-12-03 09:10:21,4.87,1.085,24.4
2025-12-03 09:10:22,4.66,1.090,24.4
2025-12-03 09:10:23,5.05,1.095,24.4
2025-12-03 09:10:24,5.44,1.100,23.4
2025-12-03 09:10:25,5.50,1.106,23.4
2025-12-03 09:10:26,5.43,1.111,23.4
2025-12-03 09:10:27,5.03,1.116,23.4
2025-12-03 09:10:28,5.84,1.122,23.4
2025-12-03 09:10:29,4.94,1.127,24.3
2025-12-03 09:10:30,5.76,1.133,24.3
2025-12-03 09:10:31,6.22,1.139,24.3
2025-12-03 09:10:32,5.91,1.145,24.3
2025-12-03 09:10:34,6.30,1.151,24.3
2025-12-03 09:10:35,6.53,1.158,23.8
2025-12-03 09:10:36,5.51,1.163,23.8
2025-12-03 09:10:37,5.91,1.169,23.8
2025-12-03 09:10:38,5.72,1.175,23.8
2025-12-03 09:10:39,6.82,1.182,23.8
2025-12-03 09:10:40,6.87,1.188,23.1
2025-12-03 09:10:41,6.63,1.195,23.1
2025-12-03 09:10:42,6.70,1.202,23.1
2025-12-03 09:10:43,6.66,1.208,23.1
2025-12-03 09:10:44,7.15,1.216,23.1
2025-12-03 09:10:45,6.45,1.222,24.2
2025-12-03 09:10:46,7.45,1.229,24.2
2025-12-03 09:10:47,7.03,1.236,24.2
2025-12-03 09:10:48,7.58,1.244,24.2
2025-12-03 09:10:49,7.75,1.252,24.2
2025-12-03 09:10:50,7.10,1.259,23.7
2025-12-03 09:10:51,6.75,1.266,23.7
2025-12-03 09:10:52,7.38,1.273,23.7
2025-12-03 09:10:53,8.00,1.281,23.7
2025-12-03 09:10:54,8.02,1.289,23.7
2025-12-03 09:10:55,7.03,1.296,24.9
2025-12-03 09:10:56,8.06,1.304,24.9
2025-12-03 09:10:58,7.09,1.311,24.9
2025-12-03 09:10:59,8.26,1.319,24.9
2025-12-03 09:11:00,7.24,1.327,24.9
2025-12-03 09:11:01,7.33,1.334,24.8
2025-12-03 09:11:02,7.49,1.342,24.8
2025-12-03 09:11:03,8.22,1.350,24.8
2025-12-03 09:11:04,7.38,1.357,24.8
2025-12-03 09:11:05,7.51,1.365,24.8
2025-12-03 09:11:06,8.21,1.373,23.7
2025-12-03 09:11:07,8.13,1.381,23.7
2025-12-03 09:11:08,7.54,1.389,23.7
2025-12-03 09:11:09,8.16,1.397,23.7
2025-12-03 09:11:10,8.55,1.405,23.7
2025-12-03 09:11:11,7.91,1.413,24.0
2025-12-03 09:11:12,7.44,1.421,24.0
2025-12-03 09:11:13,8.00,1.429,24.0
2025-12-03 09:11:14,8.06,1.437,24.0
2025-12-03 09:11:15,8.21,1.445,24.0
2025-12-03 09:11:16,7.53,1.452,24.4
2025-12-03 09:11:17,7.50,1.460,24.4
2025-12-03 09:11:18,8.17,1.468,24.4
2025-12-03 09:11:19,7.83,1.476,24.4
2025-12-03 09:11:21,8.46,1.484,24.4
2025-12-03 09:11:22,7.73,1.492,22.9
2025-12-03 09:11:23,7.42,1.499,22.9
2025-12-03 09:11:24,7.66,1.507,22.9
2025-12-03 09:11:25,7.91,1.515,22.9
2025-12-03 09:11:26,8.12,1.523,22.9
2025-12-03 09:11:27,8.24,1.531,24.6
2025-12-03 09:11:28,7.53,1.539,24.6
2025-12-03 09:11:29,7.96,1.547,24.6
2025-12-03 09:11:30,7.51,1.554,24.6
2025-12-03 09:11:31,7.52,1.562,24.6
2025-12-03 09:11:32,7.14,1.569,23.4
2025-12-03 09:11:33,7.84,1.577,23.4
2025-12-03 09:11:34,6.79,1.584,23.4
2025-12-03 09:11:35,7.57,1.591,23.4
2025-12-03 09:11:36,7.43,1.599,23.4
2025-12-03 09:11:37,6.53,1.605,23.9
2025-12-03 09:11:39,7.30,1.613,23.9
2025-12-03 09:11:40,7.09,1.620,23.9
2025-12-03 09:11:41,6.38,1.626,23.9
2025-12-03 09:11:42,6.09,1.632,23.9
2025-12-03 09:11:43,7.03,1.639,24.6
2025-12-03 09:11:44,6.16,1.645,24.6
2025-12-03 09:11:45,6.76,1.652,24.6
2025-12-03 09:11:46,6.30,1.658,24.6
2025-12-03 09:11:47,5.72,1.664,24.6
2025-12-03 09:11:48,6.58,1.671,24.3
2025-12-03 09:11:49,6.57,1.677,24.3
2025-12-03 09:11:50,5.78,1.683,24.3
2025-12-03 09:11:51,6.04,1.689,24.3
2025-12-03 09:11:52,5.20,1.694,24.3
2025-12-03 09:11:53,6.11,1.700,25.1
2025-12-03 09:11:54,5.85,1.706,25.1
2025-12-03 09:11:55,5.62,1.712,25.1
2025-12-03 09:11:56,5.11,1.717,25.1
2025-12-03 09:11:57,4.73,1.722,25.1
2025-12-03 09:11:59,5.26,1.727,23.4
2025-12-03 09:12:00,5.11,1.732,23.4
2025-12-03 09:12:01,4.42,1.736,23.4
2025-12-03 09:12:02,4.75,1.741,23.4
2025-12-03 09:12:03,4.59,1.746,23.4
2025-12-03 09:12:04,4.48,1.750,23.3
2025-12-03 09:12:05,4.57,1.755,23.3
2025-12-03 09:12:06,4.13,1.759,23.3
2025-12-03 09:12:07,4.68,1.764,23.3
2025-12-03 09:12:08,4.47,1.768,23.3
2025-12-03 09:12:09,4.11,1.772,23.9
2025-12-03 09:12:10,3.92,1.776,23.9
2025-12-03 09:12:11,3.86,1.780,23.9
2025-12-03 09:12:12,3.97,1.784,23.9
2025-12-03 09:12:13,3.25,1.787,23.9
2025-12-03 09:12:14,4.12,1.791,23.9
2025-12-03 09:12:15,4.03,1.795,23.9
2025-12-03 09:12:16,3.08,1.798,23.9
2025-12-03 09:12:17,3.56,1.802,23.9
2025-12-03 09:12:18,3.04,1.805,23.9
2025-12-03 09:12:19,3.14,1.808,24.9
2025-12-03 09:12:21,3.06,1.811,24.9
2025-12-03 09:12:22,2.42,1.814,24.9
2025-12-03 09:12:23,2.89,1.817,24.9
2025-12-03 09:12:24,2.70,1.819,24.9
2025-12-03 09:12:25,3.06,1.822,23.5
2025-12-03 09:12:26,2.50,1.825,23.5
2025-12-03 09:12:27,2.76,1.828,23.5
2025-12-03 09:12:28,2.60,1.830,23.5
2025-12-03 09:12:29,2.69,1.833,23.5
2025-12-03 09:12:30,2.28,1.835,24.3
2025-12-03 09:12:31,2.09,1.837,24.3
2025-12-03 09:12:32,2.92,1.840,24.3
2025-12-03 09:12:33,2.68,1.843,24.3
2025-12-03 09:12:34,2.24,1.845,24.3
2025-12-03 09:12:35,2.01,1.847,23.6
2025-12-03 09:12:36,1.78,1.849,23.6
2025-12-03 09:12:37,1.64,1.850,23.6
2025-12-03 09:12:38,2.11,1.853,23.6
2025-12-03 09:12:39,2.14,1.855,23.6
2025-12-03 09:12:40,1.48,1.856,23.9
2025-12-03 09:12:42,2.62,1.859,23.9
2025-12-03 09:12:43,2.51,1.861,23.9
2025-12-03 09:12:44,2.58,1.864,23.9
2025-12-03 09:12:45,2.43,1.866,23.9
2025-12-03 09:12:46,1.83,1.868,24.5
2025-12-03 09:12:47,1.68,1.870,24.5
2025-12-03 09:12:48,2.07,1.872,24.5
2025-12-03 09:12:49,1.69,1.874,24.5
2025-12-03 09:12:50,2.15,1.876,24.5
2025-12-03 09:12:51,1.69,1.877,24.4
2025-12-03 09:12:52,1.72,1.879,24.4
2025-12-03 09:12:53,2.19,1.881,24.4
2025-12-03 09:12:54,2.47,1.884,24.4
2025-12-03 09:12:55,1.91,1.886,24.4
2025-12-03 09:12:56,2.27,1.888,25.0
2025-12-03 09:12:57,1.67,1.890,25.0
2025-12-03 09:12:58,2.25,1.892,25.0
2025-12-03 09:12:59,2.87,1.895,25.0
2025-12-03 09:13:00,2.06,1.897,25.0
2025-12-03 09:13:01,2.60,1.899,24.6
2025-12-03 09:13:02,2.05,1.902,24.6
2025-12-03 09:13:04,2.38,1.904,24.6
2025-12-03 09:13:05,2.82,1.907,24.6
2025-12-03 09:13:06,2.37,1.909,24.6
2025-12-03 09:13:07,2.32,1.911,24.4
2025-12-03 09:13:08,2.64,1.914,24.4
2025-12-03 09:13:09,2.98,1.917,24.4
2025-12-03 09:13:10,2.29,1.919,24.4
2025-12-03 09:13:11,2.76,1.922,24.4
2025-12-03 09:13:12,2.55,1.925,25.1
2025-12-03 09:13:13,3.54,1.928,25.1
2025-12-03 09:13:14,2.95,1.931,25.1
2025-12-03 09:13:15,3.82,1.935,25.1
2025-12-03 09:13:16,3.24,1.938,25.1
2025-12-03 09:13:17,3.83,1.942,23.7
2025-12-03 09:13:18,3.91,1.946,23.7
2025-12-03 09:13:19,3.14,1.949,23.7
2025-12-03 09:13:20,3.78,1.953,23.7
2025-12-03 09:13:22,4.08,1.957,23.7
2025-12-03 09:13:23,4.32,1.961,23.4
2025-12-03 09:13:24,3.76,1.965,23.4
2025-12-03 09:13:25,4.29,1.969,23.4
2025-12-03 09:13:26,4.80,1.974,23.4
2025-12-03 09:13:27,3.79,1.978,23.4
2025-12-03 09:13:28,4.26,1.982,24.9
2025-12-03 09:13:29,4.56,1.987,24.9
2025-12-03 09:13:30,4.37,1.991,24.9
2025-12-03 09:13:31,4.56,1.996,24.9
2025-12-03 09:13:32,5.26,2.001,24.9
2025-12-03 09:13:33,5.35,2.006,23.9
2025-12-03 09:13:34,5.14,2.011,23.9
2025-12-03 09:13:35,5.51,2.017,23.9
2025-12-03 09:13:36,5.10,2.022,23.9
2025-12-03 09:13:37,5.77,2.028,23.9
2025-12-03 09:13:38,5.12,2.033,23.0
2025-12-03 09:13:39,5.78,2.039,23.0
2025-12-03 09:13:40,5.45,2.044,23.0
2025-12-03 09:13:41,5.67,2.050,23.0
2025-12-03 09:13:42,6.49,2.056,23.0
2025-12-03 09:13:44,5.53,2.062,23.4
2025-12-03 09:13:45,6.39,2.068,23.4
2025-12-03 09:13:46,6.08,2.074,23.4
2025-12-03 09:13:47,6.33,2.081,23.4
2025-12-03 09:13:48,5.99,2.087,23.4
2025-12-03 09:13:49,7.01,2.094,24.0
2025-12-03 09:13:50,6.95,2.101,24.0
2025-12-03 09:13:51,6.10,2.107,24.0
2025-12-03 09:13:52,7.23,2.114,24.0
2025-12-03 09:13:53,6.28,2.120,24.0
2025-12-03 09:13:54,6.70,2.127,25.1
2025-12-03 09:13:55,7.44,2.134,25.1
2025-12-03 09:13:56,7.16,2.141,25.1
2025-12-03 09:13:57,7.39,2.149,25.1
2025-12-03 09:13:58,7.78,2.157,25.1
2025-12-03 09:13:59,7.41,2.164,24.6
2025-12-03 09:14:00,7.72,2.172,24.6
2025-12-03 09:14:01,7.20,2.179,24.6
2025-12-03 09:14:02,7.77,2.187,24.6
2025-12-03 09:14:03,7.41,2.194,24.6
2025-12-03 09:14:04,7.24,2.201,24.4
2025-12-03 09:14:05,7.50,2.209,24.4
2025-12-03 09:14:06,7.67,2.217,24.4
2025-12-03 09:14:08,7.23,2.224,24.4
2025-12-03 09:14:09,8.12,2.232,24.4
2025-12-03 09:14:10,7.90,2.240,24.4
2025-12-03 09:14:11,7.85,2.248,24.4
2025-12-03 09:14:12,7.64,2.255,24.4
2025-12-03 09:14:13,7.85,2.263,24.4
2025-12-03 09:14:14,7.74,2.271,24.4
2025-12-03 09:14:15,7.54,2.278,24.3
2025-12-03 09:14:16,7.65,2.286,24.3
2025-12-03 09:14:17,7.71,2.294,24.3
2025-12-03 09:14:18,8.02,2.302,24.3
2025-12-03 09:14:19,8.14,2.310,24.3
2025-12-03 09:14:20,7.55,2.317,24.5
2025-12-03 09:14:21,7.70,2.325,24.5
2025-12-03 09:14:22,7.97,2.333,24.5
2025-12-03 09:14:23,8.19,2.341,24.5
2025-12-03 09:14:24,7.63,2.349,24.5
2025-12-03 09:14:25,7.36,2.356,23.3
2025-12-03 09:14:26,7.70,2.364,23.3
2025-12-03 09:14:27,8.43,2.372,23.3
2025-12-03 09:14:28,8.11,2.381,23.3
2025-12-03 09:14:29,8.05,2.389,23.3
2025-12-03 09:14:30,8.17,2.397,24.6
2025-12-03 09:14:31,8.00,2.405,24.6
2025-12-03 09:14:33,7.62,2.412,24.6
2025-12-03 09:14:34,7.50,2.420,24.6
2025-12-03 09:14:35,7.72,2.428,24.6
2025-12-03 09:14:36,7.58,2.435,23.8
2025-12-03 09:14:37,7.53,2.443,23.8
2025-12-03 09:14:38,6.99,2.450,23.8
2025-12-03 09:14:39,8.02,2.458,23.8
2025-12-03 09:14:40,7.44,2.465,23.8
2025-12-03 09:14:41,7.66,2.473,23.1
2025-12-03 09:14:42,7.29,2.480,23.1
2025-12-03 09:14:43,7.61,2.488,23.1
2025-12-03 09:14:44,6.61,2.494,23.1
2025-12-03 09:14:45,6.64,2.501,23.1
2025-12-03 09:14:46,7.14,2.508,24.2
2025-12-03 09:14:47,6.56,2.515,24.2
2025-12-03 09:14:48,6.58,2.521,24.2
2025-12-03 09:14:49,6.43,2.528,24.2
2025-12-03 09:14:50,6.26,2.534,24.2
2025-12-03 09:14:51,6.83,2.541,23.9
2025-12-03 09:14:52,5.96,2.547,23.9
2025-12-03 09:14:53,6.77,2.553,23.9
2025-12-03 09:14:54,6.49,2.560,23.9
2025-12-03 09:14:56,6.04,2.566,23.9
2025-12-03 09:14:57,6.31,2.572,24.5
2025-12-03 09:14:58,6.10,2.578,24.5
2025-12-03 09:14:59,5.74,2.584,24.5
2025-12-03 09:15:00,6.03,2.590,24.5
2025-12-03 09:15:01,5.93,2.596,24.5
2025-12-03 09:15:02,5.13,2.601,24.4
2025-12-03 09:15:03,5.99,2.607,24.4
2025-12-03 09:15:04,5.85,2.613,24.4
2025-12-03 09:15:05,5.78,2.619,24.4
2025-12-03 09:15:06,5.73,2.625,24.4
2025-12-03 09:15:07,5.29,2.630,24.4
2025-12-03 09:15:08,5.27,2.635,24.4
2025-12-03 09:15:09,4.81,2.640,24.4
2025-12-03 09:15:10,5.02,2.645,24.4
2025-12-03 09:15:11,4.64,2.650,24.4
2025-12-03 09:15:12,4.27,2.654,23.4
2025-12-03 09:15:14,4.73,2.659,23.4
2025-12-03 09:15:15,4.62,2.663,23.4
2025-12-03 09:15:16,3.76,2.667,23.4
2025-12-03 09:15:17,4.34,2.671,23.4
2025-12-03 09:15:18,4.08,2.675,24.2
2025-12-03 09:15:19,4.48,2.680,24.2
2025-12-03 09:15:20,3.59,2.684,24.2
2025-12-03 09:15:21,4.27,2.688,24.2
2025-12-03 09:15:22,4.03,2.692,24.2
2025-12-03 09:15:23,3.71,2.696,23.1
2025-12-03 09:15:24,3.16,2.699,23.1
2025-12-03 09:15:25,3.38,2.702,23.1
2025-12-03 09:15:26,3.08,2.705,23.1
2025-12-03 09:15:27,3.40,2.709,23.1
2025-12-03 09:15:28,3.01,2.712,24.2
2025-12-03 09:15:29,3.41,2.715,24.2
2025-12-03 09:15:30,3.41,2.718,24.2
2025-12-03 09:15:31,3.33,2.722,24.2
2025-12-03 09:15:32,3.22,2.725,24.2
2025-12-03 09:15:33,2.89,2.728,25.0
2025-12-03 09:15:34,2.85,2.731,25.0
2025-12-03 09:15:35,2.26,2.733,25.0
2025-12-03 09:15:37,2.79,2.736,25.0
2025-12-03 09:15:38,2.30,2.738,25.0
2025-12-03 09:15:39,2.90,2.741,24.6
2025-12-03 09:15:40,2.87,2.744,24.6
2025-12-03 09:15:41,1.91,2.746,24.6
2025-12-03 09:15:42,2.57,2.748,24.6
2025-12-03 09:15:43,2.00,2.750,24.6
2025-12-03 09:15:44,2.77,2.753,25.0
2025-12-03 09:15:45,1.76,2.755,25.0
2025-12-03 09:15:46,1.89,2.757,25.0
2025-12-03 09:15:47,2.38,2.759,25.0
2025-12-03 09:15:48,2.38,2.761,25.0
2025-12-03 09:15:49,1.82,2.763,23.8
2025-12-03 09:15:50,1.77,2.765,23.8
2025-12-03 09:15:51,2.09,2.767,23.8
2025-12-03 09:15:52,1.67,2.769,23.8
2025-12-03 09:15:53,2.24,2.771,23.8
2025-12-03 09:15:54,1.85,2.773,23.2
2025-12-03 09:15:55,2.58,2.775,23.2
2025-12-03 09:15:56,1.73,2.777,23.2
2025-12-03 09:15:57,1.57,2.779,23.2
2025-12-03 09:15:58,2.21,2.781,23.2
2025-12-03 09:16:00,2.00,2.783,24.0
2025-12-03 09:16:01,1.69,2.785,24.0
2025-12-03 09:16:02,1.65,2.786,24.0
2025-12-03 09:16:03,2.55,2.789,24.0
2025-12-03 09:16:04,1.78,2.791,24.0
2025-12-03 09:16:05,2.19,2.793,23.2
2025-12-03 09:16:06,2.38,2.795,23.2
2025-12-03 09:16:07,2.69,2.798,23.2
2025-12-03 09:16:08,2.64,2.801,23.2
2025-12-03 09:16:09,2.55,2.803,23.2
2025-12-03 09:16:10,2.41,2.805,24.8
2025-12-03 09:16:11,2.36,2.808,24.8
2025-12-03 09:16:12,2.21,2.810,24.8
2025-12-03 09:16:13,2.57,2.813,24.8
2025-12-03 09:16:14,2.14,2.815,24.8
2025-12-03 09:16:15,2.94,2.818,23.1
2025-12-03 09:16:16,2.34,2.820,23.1
2025-12-03 09:16:17,3.19,2.823,23.1
2025-12-03 09:16:18,2.96,2.826,23.1
2025-12-03 09:16:19,3.33,2.830,23.1
2025-12-03 09:16:20,2.90,2.832,23.2
2025-12-03 09:16:21,2.52,2.835,23.2
2025-12-03 09:16:23,2.95,2.838,23.2
2025-12-03 09:16:24,3.24,2.841,23.2
2025-12-03 09:16:25,3.21,2.844,23.2
2025-12-03 09:16:26,3.95,2.848,23.4
2025-12-03 09:16:27,4.11,2.852,23.4
2025-12-03 09:16:28,3.58,2.856,23.4
2025-12-03 09:16:29,3.20,2.859,23.4
2025-12-03 09:16:30,3.82,2.863,23.4
2025-12-03 09:16:31,3.37,2.866,23.9
2025-12-03 09:16:32,3.51,2.870,23.9
2025-12-03 09:16:33,3.85,2.874,23.9
2025-12-03 09:16:34,3.96,2.878,23.9
2025-12-03 09:16:35,4.79,2.882,23.9
2025-12-03 09:16:36,4.59,2.887,23.8
2025-12-03 09:16:37,4.45,2.892,23.8
2025-12-03 09:16:38,4.66,2.896,23.8
2025-12-03 09:16:39,4.89,2.901,23.8
2025-12-03 09:16:40,4.43,2.906,23.8
2025-12-03 09:16:41,4.47,2.910,25.2
2025-12-03 09:16:42,5.10,2.915,25.2
2025-12-03 09:16:43,5.67,2.921,25.2
2025-12-03 09:16:44,5.10,2.926,25.2
2025-12-03 09:16:45,4.84,2.931,25.2
2025-12-03 09:16:47,5.02,2.936,23.7
2025-12-03 09:16:48,5.81,2.942,23.7
2025-12-03 09:16:49,5.93,2.947,23.7
2025-12-03 09:16:50,5.63,2.953,23.7
2025-12-03 09:16:51,6.41,2.959,23.7
2025-12-03 09:16:52,6.29,2.966,24.5
2025-12-03 09:16:53,5.75,2.972,24.5
2025-12-03 09:16:54,5.75,2.977,24.5
2025-12-03 09:16:55,6.50,2.984,24.5
2025-12-03 09:16:56,6.86,2.991,24.5
2025-12-03 09:16:57,6.05,2.997,24.5
2025-12-03 09:16:58,6.53,3.003,24.5
2025-12-03 09:16:59,7.06,3.010,24.5
2025-12-03 09:17:00,6.72,3.017,24.5
2025-12-03 09:17:01,6.67,3.024,24.5
2025-12-03 09:17:02,7.39,3.031,23.5
2025-12-03 09:17:03,6.98,3.038,23.5
2025-12-03 09:17:04,7.07,3.045,23.5
2025-12-03 09:17:05,7.35,3.052,23.5
2025-12-03 09:17:06,6.75,3.059,23.5
2025-12-03 09:17:07,7.82,3.067,23.9
2025-12-03 09:17:08,0.00,0.000,25.0
2025-12-03 09:17:10,0.00,0.000,25.0
2025-12-03 09:17:11,0.00,0.000,25.0
2025-12-03 09:17:13,0.00,0.000,25.0
2025-12-03 09:17:15,0.00,0.000,25.0
2025-12-03 09:17:17,0.00,0.000,25.0
2025-12-03 09:17:19,0.00,0.000,25.0
2025-12-03 09:17:21,0.00,0.000,25.0
2025-12-03 09:17:23,0.00,0.000,25.0
2025-12-03 09:17:25,0.00,0.000,25.0
2025-12-03 09:17:27,0.00,0.000,25.0
2025-12-03 09:17:29,0.00,0.000,25.0
2025-12-03 09:17:31,0.00,0.000,25.0
2025-12-03 09:17:34,0.00,0.000,25.0
2025-12-03 09:17:36,0.00,0.000,25.0
2025-12-03 09:17:38,0.00,0.000,25.0
2025-12-03 09:17:40,0.00,0.000,25.0
2025-12-03 09:17:42,0.00,0.000,25.0
2025-12-03 09:17:44,0.00,0.000,25.0
2025-12-03 09:17:46,0.00,0.000,25.0
2025-12-03 09:17:48,0.00,0.000,25.0
2025-12-03 09:17:50,0.00,0.000,25.0
2025-12-03 09:17:52,0.00,0.000,25.0
2025-12-03 09:17:54,0.00,0.000,25.0
2025-12-03 09:17:57,0.00,0.000,25.0
2025-12-03 09:17:59,0.00,0.000,25.0
2025-12-03 09:18:01,0.00,0.000,25.0
2025-12-03 09:18:03,0.00,0.000,25.0
2025-12-03 09:18:05,0.00,0.000,25.0
2025-12-03 09:18:07,0.00,0.000,25.0
2025-12-03 09:18:09,0.00,0.000,25.0
2025-12-03 09:18:11,0.00,0.000,25.0
2025-12-03 09:18:13,0.00,0.000,25.0
2025-12-03 09:18:15,0.00,0.000,25.0
2025-12-03 09:18:17,0.00,0.000,25.0
2025-12-03 09:18:19,0.00,0.000,25.0
2025-12-03 09:18:22,0.00,0.000,25.0
2025-12-03 09:18:24,0.00,0.000,25.0
2025-12-03 09:18:26,0.00,0.000,25.0
2025-12-03 09:18:28,0.00,0.000,25.0
2025-12-03 09:18:30,0.00,0.000,25.0
2025-12-03 09:18:32,0.00,0.000,25.0
