Timestamp,Flow (SLPM),Total (NCM),Temperature (°C),Battery
2025-12-01 10:23:30,0.00,0.000,25.0,N/A
2025-12-01 10:23:31,0.00,0.000,25.0,N/A
2025-12-01 10:23:32,0.00,0.000,25.0,N/A
2025-12-01 10:23:33,0.00,0.000,25.0,N/A
2025-12-01 10:23:34,0.00,0.000,25.0,N/A
2025-12-01 10:23:35,0.00,0.000,25.0,N/A
2025-12-01 10:23:36,0.00,0.000,25.0,N/A
2025-12-01 10:23:37,0.00,0.000,25.0,N/A
2025-12-01 10:23:38,0.00,0.000,25.0,N/A
2025-12-01 10:23:39,0.00,0.000,25.0,N/A
2025-12-01 10:23:40,0.00,0.000,25.0,N/A
2025-12-01 10:23:41,0.00,0.000,25.0,N/A
2025-12-01 10:23:43,0.00,0.000,25.0,N/A
2025-12-01 10:23:44,0.00,0.000,25.0,N/A
2025-12-01 10:23:45,0.00,0.000,25.0,N/A
2025-12-01 10:23:46,0.00,0.000,25.0,N/A
2025-12-01 10:23:47,0.00,0.000,25.0,N/A
2025-12-01 10:23:48,0.00,0.000,25.0,N/A
2025-12-01 10:23:49,0.00,0.000,25.0,N/A
2025-12-01 10:23:50,0.00,0.000,25.0,N/A
2025-12-01 10:23:51,0.00,0.000,25.0,N/A
2025-12-01 10:23:52,0.00,0.000,25.0,N/A
2025-12-01 10:23:53,0.00,0.000,25.0,N/A
2025-12-01 10:23:54,0.00,0.000,25.0,N/A
2025-12-01 10:23:55,0.00,0.000,25.0,N/A
2025-12-01 10:23:56,0.00,0.000,25.0,N/A
2025-12-01 10:23:57,0.00,0.000,25.0,N/A
2025-12-01 10:23:58,0.00,0.000,25.0,N/A
2025-12-01 10:23:59,0.00,0.000,25.0,N/A
2025-12-01 10:24:00,0.00,0.000,25.0,N/A
2025-12-01 10:24:01,0.00,0.000,25.0,N/A
2025-12-01 10:24:02,0.00,0.000,25.0,N/A
2025-12-01 10:24:03,0.00,0.000,25.0,N/A
2025-12-01 10:24:04,0.00,0.000,25.0,N/A
2025-12-01 10:24:06,0.00,0.000,25.0,N/A
2025-12-01 10:24:07,0.00,0.000,25.0,N/A
2025-12-01 10:24:08,0.00,0.000,25.0,N/A
2025-12-01 10:24:09,0.00,0.000,25.0,N/A
2025-12-01 10:24:10,0.00,0.000,25.0,N/A
2025-12-01 10:24:11,0.00,0.000,25.0,N/A
2025-12-01 10:24:12,0.00,0.000,25.0,N/A
2025-12-01 10:24:13,0.00,0.000,25.0,N/A
2025-12-01 10:24:14,0.00,0.000,25.0,N/A
2025-12-01 10:24:15,0.00,0.000,25.0,N/A
2025-12-01 10:24:16,0.00,0.000,25.0,N/A
2025-12-01 10:24:17,0.00,0.000,25.0,N/A
2025-12-01 10:24:18,0.00,0.000,25.0,N/A
2025-12-01 10:24:19,0.00,0.000,25.0,N/A
2025-12-01 10:24:20,0.00,0.000,25.0,N/A
2025-12-01 10:24:21,0.00,0.000,25.0,N/A
2025-12-01 10:24:22,0.00,0.000,25.0,N/A
2025-12-01 10:24:23,0.00,0.000,25.0,N/A
2025-12-01 10:24:24,0.00,0.000,25.0,N/A
2025-12-01 10:24:26,0.00,0.000,25.0,N/A
2025-12-01 10:24:27,0.00,0.000,25.0,N/A
2025-12-01 10:24:28,0.00,0.000,25.0,N/A
2025-12-01 10:24:29,0.00,0.000,25.0,N/A
2025-12-01 10:24:30,0.00,0.000,25.0,N/A
2025-12-01 10:24:31,0.00,0.000,25.0,N/A
2025-12-01 10:24:32,0.00,0.000,25.0,N/A
2025-12-01 10:24:33,0.00,0.000,25.0,N/A
2025-12-01 10:24:34,0.00,0.000,25.0,N/A
2025-12-01 10:24:35,0.00,0.000,25.0,N/A
2025-12-01 10:24:36,0.00,0.000,25.0,N/A
2025-12-01 10:24:37,0.00,0.000,25.0,N/A
2025-12-01 10:24:38,0.00,0.000,25.0,N/A
2025-12-01 10:24:39,0.00,0.000,25.0,N/A
2025-12-01 10:24:40,0.00,0.000,25.0,N/A
2025-12-01 10:24:41,0.00,0.000,25.0,N/A
2025-12-01 10:24:42,0.00,0.000,25.0,N/A
2025-12-01 10:24:43,0.00,0.000,25.0,N/A
2025-12-01 10:24:44,0.00,0.000,25.0,N/A
2025-12-01 10:24:45,0.00,0.000,25.0,N/A
2025-12-01 10:24:46,0.00,0.000,25.0,N/A
2025-12-01 10:24:47,0.00,0.000,25.0,N/A
2025-12-01 10:24:48,0.00,0.000,25.0,N/A
2025-12-01 10:24:50,0.00,0.000,25.0,N/A
2025-12-01 10:24:51,0.00,0.000,25.0,N/A
2025-12-01 10:24:52,0.00,0.000,25.0,N/A
2025-12-01 10:24:53,0.00,0.000,25.0,N/A
2025-12-01 10:24:54,0.00,0.000,25.0,N/A
2025-12-01 10:24:55,0.00,0.000,25.0,N/A
2025-12-01 10:24:56,0.00,0.000,25.0,N/A
2025-12-01 10:24:57,0.00,0.000,25.0,N/A
2025-12-01 10:24:58,0.00,0.000,25.0,N/A
2025-12-01 10:24:59,0.00,0.000,25.0,N/A
2025-12-01 10:25:00,0.00,0.000,25.0,N/A
2025-12-01 10:25:01,0.00,0.000,25.0,N/A
2025-12-01 10:25:02,0.00,0.000,25.0,N/A
2025-12-01 10:25:03,0.00,0.000,25.0,N/A
2025-12-01 10:25:04,0.00,0.000,25.0,N/A
2025-12-01 10:25:05,0.00,0.000,25.0,N/A
2025-12-01 10:25:06,0.00,0.000,25.0,N/A
2025-12-01 10:25:07,0.00,0.000,25.0,N/A
2025-12-01 10:25:08,0.00,0.000,25.0,N/A
2025-12-01 10:25:09,0.00,0.000,25.0,N/A
2025-12-01 10:25:10,0.00,0.000,25.0,N/A
2025-12-01 10:25:11,0.00,0.000,25.0,N/A
2025-12-01 10:25:13,0.00,0.000,25.0,N/A
2025-12-01 10:25:14,0.00,0.000,25.0,N/A
2025-12-01 10:25:15,0.00,0.000,25.0,N/A
2025-12-01 10:25:16,0.00,0.000,25.0,N/A
2025-12-01 10:25:17,0.00,0.000,25.0,N/A
2025-12-01 10:25:18,0.00,0.000,25.0,N/A
2025-12-01 10:25:19,0.00,0.000,25.0,N/A
2025-12-01 10:25:20,0.00,0.000,25.0,N/A
2025-12-01 10:25:21,0.00,0.000,25.0,N/A
2025-12-01 10:25:22,0.00,0.000,25.0,N/A
2025-12-01 10:25:23,0.00,0.000,25.0,N/A
2025-12-01 10:25:24,0.00,0.000,25.0,N/A
2025-12-01 10:25:25,0.00,0.000,25.0,N/A
2025-12-01 10:25:26,0.00,0.000,25.0,N/A
2025-12-01 10:25:27,0.00,0.000,25.0,N/A
2025-12-01 10:25:28,0.00,0.000,25.0,N/A
2025-12-01 10:25:29,0.00,0.000,25.0,N/A
2025-12-01 10:25:30,0.00,0.000,25.0,N/A
2025-12-01 10:25:31,0.00,0.000,25.0,N/A
2025-12-01 10:25:32,0.00,0.000,25.0,N/A
2025-12-01 10:25:33,0.00,0.000,25.0,N/A
2025-12-01 10:25:34,0.00,0.000,25.0,N/A
2025-12-01 10:25:36,0.00,0.000,25.0,N/A
2025-12-01 10:25:37,0.00,0.000,25.0,N/A
2025-12-01 10:25:38,0.00,0.000,25.0,N/A
2025-12-01 10:25:39,0.00,0.000,25.0,N/A
2025-12-01 10:25:40,0.00,0.000,25.0,N/A
2025-12-01 10:25:41,0.00,0.000,25.0,N/A
2025-12-01 10:25:42,0.00,0.000,25.0,N/A
2025-12-01 10:25:43,0.00,0.000,25.0,N/A
2025-12-01 10:25:44,0.00,0.000,25.0,N/A
2025-12-01 10:25:45,0.00,0.000,25.0,N/A
2025-12-01 10:25:46,0.00,0.000,25.0,N/A
2025-12-01 10:25:47,0.00,0.000,25.0,N/A
2025-12-01 10:25:48,0.00,0.000,25.0,N/A
2025-12-01 10:25:49,0.00,0.000,25.0,N/A
2025-12-01 10:25:50,0.00,0.000,25.0,N/A
2025-12-01 10:25:51,0.00,0.000,25.0,N/A
2025-12-01 10:25:52,0.00,0.000,25.0,N/A
2025-12-01 10:25:53,0.00,0.000,25.0,N/A
2025-12-01 10:25:54,0.00,0.000,25.0,N/A
2025-12-01 10:25:55,0.00,0.000,25.0,N/A
2025-12-01 10:25:56,0.00,0.000,25.0,N/A
2025-12-01 10:25:57,0.00,0.000,25.0,N/A
2025-12-01 10:25:59,0.00,0.000,25.0,N/A
2025-12-01 10:26:00,0.00,0.000,25.0,N/A
2025-12-01 10:26:01,0.00,0.000,25.0,N/A
2025-12-01 10:26:02,0.00,0.000,25.0,N/A
2025-12-01 10:26:03,0.00,0.000,25.0,N/A
2025-12-01 10:26:04,0.00,0.000,25.0,N/A
2025-12-01 10:26:05,0.00,0.000,25.0,N/A
2025-12-01 10:26:06,0.00,0.000,25.0,N/A
2025-12-01 10:26:07,0.00,0.000,25.0,N/A
2025-12-01 10:26:08,0.00,0.000,25.0,N/A
2025-12-01 10:26:09,0.00,0.000,25.0,N/A
2025-12-01 10:26:10,0.00,0.000,25.0,N/A
2025-12-01 10:26:11,0.00,0.000,25.0,N/A
2025-12-01 10:26:12,0.00,0.000,25.0,N/A
2025-12-01 10:26:13,0.00,0.000,25.0,N/A
2025-12-01 10:26:14,0.00,0.000,25.0,N/A
2025-12-01 10:26:15,0.00,0.000,25.0,N/A
2025-12-01 10:26:16,0.00,0.000,25.0,N/A
2025-12-01 10:26:17,0.00,0.000,25.0,N/A
2025-12-01 10:26:18,0.00,0.000,25.0,N/A
2025-12-01 10:26:19,0.00,0.000,25.0,N/A
2025-12-01 10:26:20,0.00,0.000,25.0,N/A
2025-12-01 10:26:22,0.00,0.000,25.0,N/A
2025-12-01 10:26:23,0.00,0.000,25.0,N/A
2025-12-01 10:26:24,0.00,0.000,25.0,N/A
2025-12-01 10:26:25,0.00,0.000,25.0,N/A
2025-12-01 10:26:26,0.00,0.000,25.0,N/A
2025-12-01 10:26:27,0.00,0.000,25.0,N/A
2025-12-01 10:26:28,0.00,0.000,25.0,N/A
2025-12-01 10:26:29,0.00,0.000,25.0,N/A
2025-12-01 10:26:30,0.00,0.000,25.0,N/A
2025-12-01 10:26:31,0.00,0.000,25.0,N/A
2025-12-01 10:26:32,0.00,0.000,25.0,N/A
2025-12-01 10:26:33,0.00,0.000,25.0,N/A
2025-12-01 10:26:34,0.00,0.000,25.0,N/A
2025-12-01 10:26:35,0.00,0.000,25.0,N/A
2025-12-01 10:26:36,0.00,0.000,25.0,N/A
2025-12-01 10:26:37,0.00,0.000,25.0,N/A
2025-12-01 10:26:38,0.00,0.000,25.0,N/A
2025-12-01 10:26:39,0.00,0.000,25.0,N/A
2025-12-01 10:26:40,0.00,0.000,25.0,N/A
2025-12-01 10:26:41,0.00,0.000,25.0,N/A
2025-12-01 10:26:42,0.00,0.000,25.0,N/A
2025-12-01 10:26:43,0.00,0.000,25.0,N/A
2025-12-01 10:26:45,0.00,0.000,25.0,N/A
2025-12-01 10:26:46,0.00,0.000,25.0,N/A
2025-12-01 10:26:47,0.00,0.000,25.0,N/A
2025-12-01 10:26:48,0.00,0.000,25.0,N/A
2025-12-01 10:26:49,0.00,0.000,25.0,N/A
2025-12-01 10:26:50,0.00,0.000,25.0,N/A
2025-12-01 10:26:51,0.00,0.000,25.0,N/A
2025-12-01 10:26:52,0.00,0.000,25.0,N/A
2025-12-01 10:26:53,0.00,0.000,25.0,N/A
2025-12-01 10:26:54,0.00,0.000,25.0,N/A
2025-12-01 10:26:55,0.00,0.000,25.0,N/A
2025-12-01 10:26:56,0.00,0.000,25.0,N/A
2025-12-01 10:26:57,0.00,0.000,25.0,N/A
2025-12-01 10:26:58,0.00,0.000,25.0,N/A
2025-12-01 10:26:59,0.00,0.000,25.0,N/A
2025-12-01 10:27:00,0.00,0.000,25.0,N/A
2025-12-01 10:27:01,0.00,0.000,25.0,N/A
2025-12-01 10:27:02,0.00,0.000,25.0,N/A
2025-12-01 10:27:03,0.00,0.000,25.0,N/A
2025-12-01 10:27:04,0.00,0.000,25.0,N/A
2025-12-01 10:27:05,0.00,0.000,25.0,N/A
2025-12-01 10:27:07,0.00,0.000,25.0,N/A
2025-12-01 10:27:08,0.00,0.000,25.0,N/A
2025-12-01 10:27:09,0.00,0.000,25.0,N/A
2025-12-01 10:27:10,0.00,0.000,25.0,N/A
2025-12-01 10:27:11,0.00,0.000,25.0,N/A
2025-12-01 10:27:12,0.00,0.000,25.0,N/A
2025-12-01 10:27:13,0.00,0.000,25.0,N/A
2025-12-01 10:27:14,0.00,0.000,25.0,N/A
2025-12-01 10:27:15,0.00,0.000,25.0,N/A
2025-12-01 10:27:16,0.00,0.000,25.0,N/A
2025-12-01 10:27:17,0.00,0.000,25.0,N/A
2025-12-01 10:27:18,0.00,0.000,25.0,N/A
2025-12-01 10:27:19,0.00,0.000,25.0,N/A
2025-12-01 10:27:20,0.00,0.000,25.0,N/A
2025-12-01 10:27:21,0.00,0.000,25.0,N/A
2025-12-01 10:27:22,0.00,0.000,25.0,N/A
2025-12-01 10:27:23,0.00,0.000,25.0,N/A
2025-12-01 10:27:24,0.00,0.000,25.0,N/A
2025-12-01 10:27:25,0.00,0.000,25.0,N/A
2025-12-01 10:27:26,0.00,0.000,25.0,N/A
2025-12-01 10:27:27,0.00,0.000,25.0,N/A
2025-12-01 10:27:28,0.00,0.000,25.0,N/A
2025-12-01 10:27:29,0.00,0.000,25.0,N/A
2025-12-01 10:27:31,0.00,0.000,25.0,N/A
2025-12-01 10:27:32,0.00,0.000,25.0,N/A
2025-12-01 10:27:33,0.00,0.000,25.0,N/A
2025-12-01 10:27:34,0.00,0.000,25.0,N/A
2025-12-01 10:27:35,0.00,0.000,25.0,N/A
2025-12-01 10:27:36,0.00,0.000,25.0,N/A
2025-12-01 10:27:37,0.00,0.000,25.0,N/A
2025-12-01 10:27:38,0.00,0.000,25.0,N/A
2025-12-01 10:27:39,0.00,0.000,25.0,N/A
2025-12-01 10:27:40,0.00,0.000,25.0,N/A
2025-12-01 10:27:41,0.00,0.000,25.0,N/A
2025-12-01 10:27:42,0.00,0.000,25.0,N/A
2025-12-01 10:27:43,0.00,0.000,25.0,N/A
2025-12-01 10:27:44,0.00,0.000,25.0,N/A
2025-12-01 10:27:45,0.00,0.000,25.0,N/A
2025-12-01 10:27:46,0.00,0.000,25.0,N/A
2025-12-01 10:27:47,0.00,0.000,25.0,N/A
2025-12-01 10:27:48,0.00,0.000,25.0,N/A
2025-12-01 10:27:49,0.00,0.000,25.0,N/A
2025-12-01 10:27:50,0.00,0.000,25.0,N/A
2025-12-01 10:27:51,0.00,0.000,25.0,N/A
2025-12-01 10:27:52,0.00,0.000,25.0,N/A
2025-12-01 10:27:54,0.00,0.000,25.0,N/A
2025-12-01 10:27:55,0.00,0.000,25.0,N/A
2025-12-01 10:27:56,0.00,0.000,25.0,N/A
2025-12-01 10:27:57,0.00,0.000,25.0,N/A
2025-12-01 10:27:58,0.00,0.000,25.0,N/A
2025-12-01 10:27:59,0.00,0.000,25.0,N/A
2025-12-01 10:28:00,0.00,0.000,25.0,N/A
2025-12-01 10:28:01,0.00,0.000,25.0,N/A
2025-12-01 10:28:02,0.00,0.000,25.0,N/A
2025-12-01 10:28:03,0.00,0.000,25.0,N/A
2025-12-01 10:28:04,0.00,0.000,25.0,N/A
2025-12-01 10:28:05,0.00,0.000,25.0,N/A
2025-12-01 10:28:06,0.00,0.000,25.0,N/A
2025-12-01 10:28:07,0.00,0.000,25.0,N/A
2025-12-01 10:28:08,0.00,0.000,25.0,N/A
2025-12-01 10:28:09,0.00,0.000,25.0,N/A
2025-12-01 10:28:10,0.00,0.000,25.0,N/A
2025-12-01 10:28:11,0.00,0.000,25.0,N/A
2025-12-01 10:28:12,0.00,0.000,25.0,N/A
2025-12-01 10:28:13,0.00,0.000,25.0,N/A
2025-12-01 10:28:14,0.00,0.000,25.0,N/A
2025-12-01 10:28:15,0.00,0.000,25.0,N/A
2025-12-01 10:28:17,0.00,0.000,25.0,N/A
2025-12-01 10:28:18,0.00,0.000,25.0,N/A
2025-12-01 10:28:19,0.00,0.000,25.0,N/A
2025-12-01 10:28:20,0.00,0.000,25.0,N/A
2025-12-01 10:28:21,0.00,0.000,25.0,N/A
2025-12-01 10:28:22,0.00,0.000,25.0,N/A
2025-12-01 10:28:23,0.00,0.000,25.0,N/A
2025-12-01 10:28:24,0.00,0.000,25.0,N/A
2025-12-01 10:28:25,0.00,0.000,25.0,N/A
2025-12-01 10:28:26,0.00,0.000,25.0,N/A
2025-12-01 10:28:27,0.00,0.000,25.0,N/A
2025-12-01 10:28:28,0.00,0.000,25.0,N/A
2025-12-01 10:28:29,0.00,0.000,25.0,N/A
2025-12-01 10:28:30,0.00,0.000,25.0,N/A
2025-12-01 10:28:31,0.00,0.000,25.0,N/A
2025-12-01 10:28:32,0.00,0.000,25.0,N/A
2025-12-01 10:28:33,0.00,0.000,25.0,N/A
2025-12-01 10:28:34,0.00,0.000,25.0,N/A
2025-12-01 10:28:35,0.00,0.000,25.0,N/A
2025-12-01 10:28:36,0.00,0.000,25.0,N/A
2025-12-01 10:28:37,0.00,0.000,25.0,N/A
2025-12-01 10:28:38,0.00,0.000,25.0,N/A
2025-12-01 10:28:39,0.00,0.000,25.0,N/A
2025-12-01 10:28:41,0.00,0.000,25.0,N/A
2025-12-01 10:28:42,0.00,0.000,25.0,N/A
2025-12-01 10:28:43,0.00,0.000,25.0,N/A
2025-12-01 10:28:44,0.00,0.000,25.0,N/A
2025-12-01 10:28:45,0.00,0.000,25.0,N/A
2025-12-01 10:28:46,0.00,0.000,25.0,N/A
2025-12-01 10:28:47,0.00,0.000,25.0,N/A
2025-12-01 10:28:48,0.00,0.000,25.0,N/A
2025-12-01 10:28:49,0.00,0.000,25.0,N/A
2025-12-01 10:28:50,0.00,0.000,25.0,N/A
2025-12-01 10:28:51,0.00,0.000,25.0,N/A
2025-12-01 10:28:52,0.00,0.000,25.0,N/A
2025-12-01 10:28:53,0.00,0.000,25.0,N/A
2025-12-01 10:28:54,0.00,0.000,25.0,N/A
2025-12-01 10:28:55,0.00,0.000,25.0,N/A
2025-12-01 10:28:56,0.00,0.000,25.0,N/A
2025-12-01 10:28:57,0.00,0.000,25.0,N/A
2025-12-01 10:28:58,0.00,0.000,25.0,N/A
2025-12-01 10:28:59,0.00,0.000,25.0,N/A
2025-12-01 10:29:00,0.00,0.000,25.0,N/A
2025-12-01 10:29:01,0.00,0.000,25.0,N/A
2025-12-01 10:29:02,0.00,0.000,25.0,N/A
2025-12-01 10:29:04,0.00,0.000,25.0,N/A
2025-12-01 10:29:05,0.00,0.000,25.0,N/A
2025-12-01 10:29:06,0.00,0.000,25.0,N/A
2025-12-01 10:29:07,0.00,0.000,25.0,N/A
2025-12-01 10:29:08,0.00,0.000,25.0,N/A
2025-12-01 10:29:09,0.00,0.000,25.0,N/A
2025-12-01 10:29:10,0.00,0.000,25.0,N/A
2025-12-01 10:29:11,0.00,0.000,25.0,N/A
2025-12-01 10:29:12,0.00,0.000,25.0,N/A
2025-12-01 10:29:13,0.00,0.000,25.0,N/A
2025-12-01 10:29:14,0.00,0.000,25.0,N/A
2025-12-01 10:29:15,0.00,0.000,25.0,N/A
2025-12-01 10:29:16,0.00,0.000,25.0,N/A
2025-12-01 10:29:17,0.00,0.000,25.0,N/A
2025-12-01 10:29:18,0.00,0.000,25.0,N/A
2025-12-01 10:29:19,0.00,0.000,25.0,N/A
2025-12-01 10:29:20,0.00,0.000,25.0,N/A
2025-12-01 10:29:21,0.00,0.000,25.0,N/A
2025-12-01 10:29:22,0.00,0.000,25.0,N/A
2025-12-01 10:29:23,0.00,0.000,25.0,N/A
2025-12-01 10:29:24,0.00,0.000,25.0,N/A
2025-12-01 10:29:25,0.00,0.000,25.0,N/A
2025-12-01 10:29:27,0.00,0.000,25.0,N/A
2025-12-01 10:29:28,0.00,0.000,25.0,N/A
2025-12-01 10:29:29,0.00,0.000,25.0,N/A
2025-12-01 10:29:30,0.00,0.000,25.0,N/A
2025-12-01 10:29:31,0.00,0.000,25.0,N/A
2025-12-01 10:29:32,0.00,0.000,25.0,N/A
2025-12-01 10:29:33,0.00,0.000,25.0,N/A
2025-12-01 10:29:34,0.00,0.000,25.0,N/A
2025-12-01 10:29:35,0.00,0.000,25.0,N/A
2025-12-01 10:29:36,0.00,0.000,25.0,N/A
2025-12-01 10:29:37,0.00,0.000,25.0,N/A
2025-12-01 10:29:38,0.00,0.000,25.0,N/A
2025-12-01 10:29:39,0.00,0.000,25.0,N/A
2025-12-01 10:29:40,0.00,0.000,25.0,N/A
2025-12-01 10:29:41,0.00,0.000,25.0,N/A
2025-12-01 10:29:42,0.00,0.000,25.0,N/A
2025-12-01 10:29:43,0.00,0.000,25.0,N/A
2025-12-01 10:29:44,0.00,0.000,25.0,N/A
2025-12-01 10:29:45,0.00,0.000,25.0,N/A
2025-12-01 10:29:46,0.00,0.000,25.0,N/A
2025-12-01 10:29:47,0.00,0.000,25.0,N/A
2025-12-01 10:29:48,0.00,0.000,25.0,N/A
2025-12-01 10:29:49,0.00,0.000,25.0,N/A
2025-12-01 10:29:51,0.00,0.000,25.0,N/A
2025-12-01 10:29:52,0.00,0.000,25.0,N/A
2025-12-01 10:29:53,0.00,0.000,25.0,N/A
2025-12-01 10:29:54,0.00,0.000,25.0,N/A
2025-12-01 10:29:55,0.00,0.000,25.0,N/A
2025-12-01 10:29:56,0.00,0.000,25.0,N/A
2025-12-01 10:29:57,0.00,0.000,25.0,N/A
2025-12-01 10:29:58,0.00,0.000,25.0,N/A
2025-12-01 10:29:59,0.00,0.000,25.0,N/A
2025-12-01 10:30:00,0.00,0.000,25.0,N/A
2025-12-01 10:30:01,0.00,0.000,25.0,N/A
2025-12-01 10:30:02,0.00,0.000,25.0,N/A
2025-12-01 10:30:03,0.00,0.000,25.0,N/A
2025-12-01 10:30:04,0.00,0.000,25.0,N/A
2025-12-01 10:30:05,0.00,0.000,25.0,N/A
2025-12-01 10:30:06,0.00,0.000,25.0,N/A
2025-12-01 10:30:07,0.00,0.000,25.0,N/A
2025-12-01 10:30:09,0.00,0.000,25.0,N/A
2025-12-01 10:30:10,0.00,0.000,25.0,N/A
2025-12-01 10:30:11,0.00,0.000,25.0,N/A
2025-12-01 10:30:12,0.00,0.000,25.0,N/A
2025-12-01 10:30:13,0.00,0.000,25.0,N/A
2025-12-01 10:30:14,0.00,0.000,25.0,N/A
2025-12-01 10:30:15,0.00,0.000,25.0,N/A
2025-12-01 10:30:16,0.00,0.000,25.0,N/A
2025-12-01 10:30:17,0.00,0.000,25.0,N/A
2025-12-01 10:30:18,0.00,0.000,25.0,N/A
2025-12-01 10:30:19,0.00,0.000,25.0,N/A
2025-12-01 10:30:20,0.00,0.000,25.0,N/A
2025-12-01 10:30:21,0.00,0.000,25.0,N/A
2025-12-01 10:30:22,0.00,0.000,25.0,N/A
2025-12-01 10:30:23,0.00,0.000,25.0,N/A
2025-12-01 10:30:24,0.00,0.000,25.0,N/A
2025-12-01 10:30:26,0.00,0.000,25.0,N/A
2025-12-01 10:30:27,0.00,0.000,25.0,N/A
2025-12-01 10:30:28,0.00,0.000,25.0,N/A
2025-12-01 10:30:29,0.00,0.000,25.0,N/A
2025-12-01 10:30:30,0.00,0.000,25.0,N/A
2025-12-01 12:44:46,5.47,0.005,24.2,100% (Good)
2025-12-01 12:44:47,5.01,0.010,24.2,100% (Good)
2025-12-01 12:44:48,5.67,0.016,24.2,100% (Good)
2025-12-01 12:44:49,5.64,0.022,24.2,100% (Good)
2025-12-01 12:51:45,4.56,0.005,23.7,100% (Good)
2025-12-01 12:51:46,5.76,0.010,23.7,100% (Good)
2025-12-01 12:51:47,4.93,0.015,23.7,100% (Good)
2025-12-01 12:51:48,5.75,0.021,23.7,100% (Good)
2025-12-01 12:51:49,5.10,0.026,23.7,100% (Good)
2025-12-01 12:51:50,5.11,0.031,24.2,100% (Good)
2025-12-01 12:51:51,5.98,0.037,24.2,100% (Good)
2025-12-01 12:51:52,5.23,0.042,24.2,100% (Good)
2025-12-01 12:51:53,5.53,0.048,24.2,100% (Good)
2025-12-01 12:51:54,0.00,0.000,25.0,N/A
2025-12-01 12:51:55,0.00,0.000,25.0,N/A
2025-12-01 12:51:56,0.00,0.000,25.0,N/A
2025-12-01 12:51:57,0.00,0.000,25.0,N/A
2025-12-01 12:51:58,0.00,0.000,25.0,N/A
2025-12-01 12:52:00,0.00,0.000,25.0,N/A
2025-12-01 12:52:01,0.00,0.000,25.0,N/A
2025-12-01 12:52:02,0.00,0.000,25.0,N/A
2025-12-01 12:52:03,0.00,0.000,25.0,N/A
2025-12-01 12:52:04,0.00,0.000,25.0,N/A
2025-12-01 12:52:05,0.00,0.000,25.0,N/A
2025-12-01 12:52:06,0.00,0.000,25.0,N/A
2025-12-01 12:52:07,0.00,0.000,25.0,N/A
2025-12-01 12:52:09,0.00,0.000,25.0,N/A
2025-12-01 12:52:10,0.00,0.000,25.0,N/A
2025-12-01 12:52:11,0.00,0.000,25.0,N/A
2025-12-01 12:52:12,0.00,0.000,25.0,N/A
2025-12-01 12:54:26,5.28,0.005,23.8,100% (Good)
2025-12-01 12:54:27,5.73,0.011,23.8,100% (Good)
2025-12-01 12:54:28,5.12,0.016,23.8,100% (Good)
2025-12-01 12:54:29,5.37,0.021,23.8,100% (Good)
2025-12-01 12:54:30,5.46,0.027,23.8,100% (Good)
2025-12-01 12:54:31,6.21,0.033,24.9,100% (Good)
2025-12-01 12:54:32,6.27,0.039,24.9,100% (Good)
2025-12-01 12:54:33,6.20,0.046,24.9,100% (Good)
2025-12-01 12:54:34,5.59,0.051,24.9,100% (Good)
2025-12-01 12:54:35,5.44,0.057,24.9,100% (Good)
2025-12-01 12:54:36,5.58,0.062,24.8,100% (Good)
2025-12-01 12:54:37,5.90,0.068,24.8,100% (Good)
2025-12-01 12:54:38,6.46,0.075,24.8,100% (Good)
2025-12-01 12:54:39,5.88,0.080,24.8,100% (Good)
2025-12-01 12:54:40,6.27,0.087,24.8,100% (Good)
2025-12-01 12:54:42,6.34,0.093,24.4,100% (Good)
2025-12-01 12:54:43,6.17,0.099,24.4,100% (Good)
2025-12-01 12:54:44,7.10,0.106,24.4,100% (Good)
2025-12-01 12:54:45,6.60,0.113,24.4,100% (Good)
2025-12-01 12:54:46,7.36,0.120,24.4,100% (Good)
2025-12-01 12:54:47,7.30,0.128,23.0,100% (Good)
2025-12-01 12:54:48,6.81,0.134,23.0,100% (Good)
2025-12-01 12:54:49,6.95,0.141,23.0,100% (Good)
2025-12-01 12:54:51,7.39,0.149,23.0,100% (Good)
2025-12-01 12:54:52,7.16,0.156,23.0,100% (Good)
2025-12-01 12:54:53,7.36,0.163,24.6,100% (Good)
2025-12-01 12:54:54,6.99,0.170,24.6,100% (Good)
2025-12-01 12:54:55,7.31,0.178,24.6,100% (Good)
2025-12-01 12:54:56,7.02,0.185,24.6,100% (Good)
2025-12-01 12:54:57,8.25,0.193,24.6,100% (Good)
2025-12-01 12:54:58,7.73,0.201,23.6,100% (Good)
2025-12-01 12:55:00,0.00,0.000,25.0,N/A
2025-12-01 12:55:01,0.00,0.000,25.0,N/A
2025-12-01 12:55:02,0.00,0.000,25.0,N/A
2025-12-01 12:57:26,4.98,0.005,25.2,100% (Good)
2025-12-01 12:57:27,5.23,0.010,25.2,100% (Good)
2025-12-01 12:57:28,4.83,0.015,25.2,100% (Good)
2025-12-01 12:57:29,5.76,0.021,25.2,100% (Good)
2025-12-01 12:57:30,6.00,0.027,25.2,100% (Good)
2025-12-01 12:57:31,5.22,0.032,24.8,100% (Good)
2025-12-01 12:57:32,5.31,0.037,24.8,100% (Good)
2025-12-01 12:57:33,5.24,0.043,24.8,100% (Good)
2025-12-01 12:58:07,7.98,0.278,24.9,100% (Good)
2025-12-01 12:58:08,7.80,0.286,24.9,100% (Good)
